Employee_ID,Age,Department,Job_Role,Monthly_Income,Years_At_Company,Job_Satisfaction,OverTime,Business_Travel,Performance_Rating,Attrition
11095,43,Research & Development,Developer,15443,5,2,No,Travel_Rarely,3,No
11096,52,Research & Development,Sales Executive,7363,16,4,Yes,Travel_Rarely,3,No
11097,28,Research & Development,Analyst,6538,11,4,Yes,Travel_Rarely,3,No
11098,42,Research & Development,Analyst,14805,21,3,Yes,Travel_Rarely,3,No
11099,37,Research & Development,Manager,12923,7,4,Yes,Travel_Rarely,4,Yes
11100,41,Research & Development,HR Specialist,4952,15,4,No,Travel_Rarely,3,No
11101,40,Research & Development,HR Specialist,5346,4,3,No,Travel_Rarely,4,No
11102,53,Research & Development,HR Specialist,10564,20,2,No,Travel_Rarely,3,No
11103,36,Human Resources,Research Scientist,13894,0,2,No,Travel_Rarely,3,No
11104,26,Research & Development,Manager,9122,16,3,Yes,Rarely,3,No
11105,32,Human Resources,Developer,12508,23,1,No,Travel_Rarely,3,No
11106,36,Sales,Research Scientist,12472,20,3,Yes,Rarely,4,No
11107,50,Research & Development,Manager,14795,7,2,No,Travel_Rarely,3,No
11108,25,Research & Development,Analyst,11396,9,1,No,Travel_Rarely,3,No
11109,57,Research & Development,Sales Executive,12033,17,3,No,Travel_Rarely,3,No
11110,44,Research & Development,Research Scientist,5962,14,2,No,Travel_Rarely,3,No
11111,36,Research & Development,Research Scientist,14282,19,2,Yes,Rarely,4,No
11112,24,Sales,Analyst,3659,12,2,No,Travel_Rarely,3,No
11113,53,Research & Development,Analyst,7126,9,4,Yes,Travel_Rarely,3,No
11114,31,Sales,Sales Executive,9556,8,4,Yes,Travel_Rarely,3,No
11115,59,Research & Development,HR Specialist,6222,12,1,No,Travel_Rarely,4,No
11116,43,Sales,Research Scientist,14130,2,1,Yes,Travel_Rarely,3,Yes
11117,35,Sales,Manager,6060,21,1,No,Frequently,3,No
11118,38,Sales,Developer,17524,22,4,No,Travel_Rarely,3,No
11119,42,Research & Development,Analyst,13774,2,1,No,Travel_Rarely,4,No
11120,36,Research & Development,Analyst,8617,0,2,Yes,Travel_Rarely,3,No
11121,36,Human Resources,Developer,17388,1,2,No,Rarely,3,No
11122,22,Sales,Manager,9089,10,1,No,Travel_Rarely,3,No
11123,45,Research & Development,Analyst,17973,13,1,No,Travel_Rarely,3,No
11124,33,Research & Development,Developer,12407,9,4,No,Rarely,3,No
11125,31,Research & Development,Analyst,9349,6,2,No,Travel_Rarely,3,No
11126,52,Research & Development,HR Specialist,4743,22,3,No,Travel_Rarely,3,No
11127,32,Research & Development,HR Specialist,10677,0,3,No,Travel_Rarely,3,No
11128,37,Research & Development,Analyst,17695,6,4,Yes,Travel_Rarely,3,No
11129,30,Research & Development,Analyst,4260,14,4,No,Rarely,3,No
11130,35,Sales,HR Specialist,7942,10,4,No,Travel_Rarely,4,No
11131,40,Research & Development,Analyst,14699,5,2,No,Travel_Rarely,4,No
11132,52,Research & Development,Manager,12488,21,1,Yes,Travel_Rarely,3,Yes
11133,30,Research & Development,Manager,10179,6,1,No,Travel_Rarely,3,No
11134,57,Research & Development,Sales Executive,5175,6,4,No,Frequently,3,Yes
11135,47,Research & Development,Manager,9624,0,2,No,Travel_Rarely,3,No
11136,29,Research & Development,Research Scientist,8281,9,3,Yes,Travel_Rarely,3,No
11137,45,Research & Development,Research Scientist,17465,20,4,No,Travel_Rarely,4,No
11138,29,Research & Development,Research Scientist,5736,14,2,No,Travel_Rarely,3,No
11139,40,Research & Development,Analyst,8398,7,4,No,Travel_Rarely,3,No
11140,51,Research & Development,Analyst,10735,23,2,No,Travel_Rarely,3,Yes
11141,43,Sales,Developer,11180,18,2,No,Travel_Rarely,3,No
11142,30,Research & Development,Research Scientist,6776,2,4,No,Travel_Rarely,3,Yes
11143,25,Research & Development,Research Scientist,13840,22,1,No,Travel_Rarely,4,No
11144,58,Research & Development,Manager,17209,14,4,Yes,Frequently,3,Yes
11145,29,Human Resources,HR Specialist,7223,3,1,No,Travel_Rarely,3,No
11146,22,Research & Development,HR Specialist,11648,5,1,Yes,Frequently,4,No
11147,49,Sales,Sales Executive,12806,24,3,Yes,Travel_Rarely,3,No
11148,27,Sales,Developer,8144,9,2,No,Frequently,3,No
11149,57,Sales,HR Specialist,3615,17,4,No,Rarely,3,No
11150,32,Research & Development,Sales Executive,4281,15,2,No,Frequently,4,No
11151,26,Research & Development,Manager,13518,17,3,No,Travel_Rarely,3,No
11152,45,Human Resources,Developer,11342,5,1,No,Travel_Rarely,3,No
11153,39,Research & Development,Developer,4376,18,4,Yes,Travel_Rarely,3,No
11154,41,Research & Development,Research Scientist,7863,16,2,Yes,Frequently,3,No
11155,49,Research & Development,Analyst,11032,17,3,No,Travel_Rarely,3,No
11156,34,Research & Development,Research Scientist,13642,12,1,Yes,Travel_Rarely,3,Yes
11157,26,Research & Development,Manager,16596,6,1,No,Travel_Rarely,3,No
11158,51,Research & Development,Research Scientist,5875,19,2,No,Travel_Rarely,3,No
11159,22,Research & Development,Developer,13137,11,1,No,Travel_Rarely,3,No
11160,43,Research & Development,Research Scientist,5250,1,3,No,Travel_Rarely,3,No
11161,39,Research & Development,Sales Executive,12836,11,1,Yes,Travel_Rarely,3,No
11162,26,Sales,Research Scientist,12046,11,4,No,Rarely,4,No
11163,52,Sales,HR Specialist,5776,23,4,Yes,Travel_Rarely,4,Yes
11164,27,Research & Development,Manager,2948,3,2,No,Travel_Rarely,4,No
11165,48,Research & Development,Manager,8037,3,3,Yes,Frequently,3,No
11166,46,Sales,Developer,6672,17,1,No,Travel_Rarely,3,Yes
11167,50,Research & Development,Research Scientist,15683,15,1,No,Travel_Rarely,3,No
11168,49,Research & Development,Developer,15336,13,1,No,Travel_Rarely,3,No
11169,37,Research & Development,Developer,11489,16,4,No,Travel_Rarely,3,Yes
11170,33,Research & Development,Sales Executive,5996,16,3,No,Frequently,3,No
11171,41,Sales,Analyst,16240,2,1,No,Travel_Rarely,3,No
11172,39,Sales,Developer,16296,5,2,No,Rarely,3,No
11173,55,Sales,Analyst,15602,22,3,No,Travel_Rarely,3,No
11174,44,Research & Development,Analyst,17857,12,3,No,Rarely,3,No
11175,48,Research & Development,Manager,4682,8,1,No,Travel_Rarely,3,Yes
11176,38,Research & Development,HR Specialist,17489,20,4,No,Travel_Rarely,3,No
11177,42,Research & Development,HR Specialist,16371,8,3,Yes,Travel_Rarely,4,No
11178,52,Human Resources,Research Scientist,5826,7,2,No,Rarely,3,No
11179,24,Research & Development,Sales Executive,11337,16,3,No,Frequently,3,No
11180,38,Sales,Sales Executive,16613,15,4,No,Travel_Rarely,4,No
11181,47,Sales,HR Specialist,3219,15,2,No,Travel_Rarely,3,No
11182,44,Research & Development,Research Scientist,4022,18,4,No,Travel_Rarely,3,No
11183,27,Research & Development,HR Specialist,9256,23,1,No,Travel_Rarely,3,No
11184,49,Sales,Research Scientist,9127,15,3,No,Frequently,3,No
11185,29,Research & Development,Research Scientist,3569,24,2,No,Rarely,3,No
11186,29,Research & Development,Research Scientist,8062,13,4,No,Rarely,3,No
11187,40,Research & Development,Research Scientist,10249,19,1,No,Travel_Rarely,3,No
11188,59,Sales,Manager,15435,13,2,No,Travel_Rarely,3,Yes
11189,50,Sales,Manager,7387,13,3,Yes,Travel_Rarely,3,No
11190,44,Sales,HR Specialist,7174,13,3,No,Travel_Rarely,3,No
11191,53,Human Resources,Research Scientist,13767,11,4,No,Frequently,3,No
11192,31,Research & Development,Developer,14499,5,2,No,Frequently,3,No
11193,48,Research & Development,Research Scientist,16836,19,1,No,Travel_Rarely,4,No
11194,22,Human Resources,Developer,14053,12,1,No,Travel_Rarely,3,No
11195,50,Research & Development,Manager,4656,15,1,No,Travel_Rarely,4,No
11196,24,Research & Development,Research Scientist,10444,8,4,No,Rarely,3,No
11197,58,Research & Development,Analyst,15247,1,1,No,Rarely,4,No
11198,52,Research & Development,HR Specialist,13005,21,2,No,Travel_Rarely,3,No
11199,32,Research & Development,Research Scientist,15949,2,4,No,Rarely,3,No
11200,43,Research & Development,Sales Executive,14197,9,3,No,Frequently,3,No
11201,39,Research & Development,Developer,6639,19,4,No,Travel_Rarely,3,No
11202,56,Human Resources,Research Scientist,17721,1,4,No,Frequently,3,No
11203,27,Sales,Analyst,8129,23,4,No,Frequently,4,No
11204,24,Research & Development,Developer,9587,9,2,Yes,Travel_Rarely,3,No
11205,26,Sales,Analyst,7578,7,3,No,Travel_Rarely,3,No
11206,30,Research & Development,HR Specialist,8905,16,3,No,Travel_Rarely,3,No
11207,49,Sales,HR Specialist,9371,21,4,No,Travel_Rarely,3,No
11208,40,Research & Development,HR Specialist,3132,0,4,Yes,Travel_Rarely,4,No
11209,49,Research & Development,Manager,4699,5,4,No,Frequently,3,No
11210,48,Research & Development,Analyst,17048,6,2,Yes,Travel_Rarely,3,No
11211,34,Research & Development,Research Scientist,13755,14,2,No,Frequently,3,No
11212,59,Research & Development,Sales Executive,7853,17,1,No,Rarely,3,No
11213,42,Research & Development,Sales Executive,5410,8,3,No,Travel_Rarely,3,No
11214,48,Sales,HR Specialist,3122,7,1,No,Travel_Rarely,3,No
11215,27,Human Resources,Sales Executive,8573,24,1,No,Travel_Rarely,3,No
11216,59,Sales,Developer,2860,9,4,Yes,Travel_Rarely,3,No
11217,32,Sales,Analyst,13059,3,2,No,Travel_Rarely,3,No
11218,38,Sales,Analyst,8865,19,1,No,Travel_Rarely,3,No
11219,28,Research & Development,Analyst,10901,7,1,No,Travel_Rarely,3,No
11220,51,Human Resources,Developer,14159,0,1,No,Travel_Rarely,3,No
11221,42,Research & Development,Research Scientist,11622,7,4,No,Travel_Rarely,3,No
11222,22,Research & Development,Manager,16394,22,4,No,Rarely,3,No
11223,46,Research & Development,Developer,15276,11,2,No,Travel_Rarely,3,No
11224,53,Research & Development,Analyst,6443,22,1,No,Travel_Rarely,3,No
11225,29,Research & Development,Analyst,15388,24,1,No,Frequently,4,No
11226,26,Sales,Analyst,7369,14,2,Yes,Travel_Rarely,3,No
11227,51,Research & Development,Research Scientist,10628,12,2,No,Travel_Rarely,3,No
11228,29,Sales,Sales Executive,3377,15,2,No,Frequently,3,No
11229,40,Human Resources,Manager,16275,22,3,Yes,Frequently,3,No
11230,51,Research & Development,Developer,7295,17,2,Yes,Travel_Rarely,4,No
11231,36,Research & Development,Analyst,10291,0,4,Yes,Travel_Rarely,4,No
11232,57,Sales,HR Specialist,13191,16,3,No,Travel_Rarely,3,No
11233,48,Research & Development,Manager,17248,15,2,No,Frequently,3,No
11234,34,Sales,HR Specialist,16745,22,4,No,Rarely,3,No
11235,35,Research & Development,Manager,5023,4,2,Yes,Travel_Rarely,3,No
11236,58,Research & Development,Analyst,15043,19,2,No,Travel_Rarely,3,No
11237,51,Research & Development,Manager,15961,20,3,No,Travel_Rarely,3,No
11238,34,Sales,Manager,8770,9,4,Yes,Travel_Rarely,3,No
11239,37,Research & Development,Analyst,11083,5,1,No,Travel_Rarely,4,No
11240,28,Sales,Research Scientist,14594,11,2,No,Rarely,4,No
11241,48,Sales,HR Specialist,9123,9,3,No,Frequently,4,No
11242,56,Research & Development,Research Scientist,7588,21,4,No,Travel_Rarely,3,No
11243,36,Research & Development,HR Specialist,10064,16,2,Yes,Travel_Rarely,3,No
11244,49,Research & Development,Sales Executive,9566,1,1,No,Travel_Rarely,3,Yes
11245,56,Sales,HR Specialist,9045,18,4,Yes,Travel_Rarely,3,No
11246,28,Research & Development,HR Specialist,4821,19,4,Yes,Travel_Rarely,3,No
11247,41,Research & Development,Manager,15632,5,3,No,Rarely,3,No
11248,53,Research & Development,Sales Executive,10649,12,2,No,Frequently,3,No
11249,59,Research & Development,Analyst,10625,8,2,Yes,Rarely,3,No
11250,53,Research & Development,Analyst,14673,11,4,Yes,Frequently,3,No
11251,47,Sales,Developer,10830,17,2,No,Travel_Rarely,3,No
11252,41,Human Resources,Sales Executive,10794,7,4,No,Frequently,3,No
11253,39,Research & Development,Manager,16053,24,1,No,Frequently,3,No
11254,36,Sales,Developer,15928,17,3,No,Travel_Rarely,3,No
11255,43,Research & Development,Developer,7833,24,2,Yes,Travel_Rarely,4,No
11256,43,Sales,Analyst,11175,22,2,No,Travel_Rarely,3,Yes
11257,42,Research & Development,HR Specialist,17364,24,3,Yes,Travel_Rarely,3,No
11258,23,Research & Development,Manager,10358,21,1,No,Travel_Rarely,3,No
11259,39,Sales,Sales Executive,6819,1,1,Yes,Travel_Rarely,3,No
11260,44,Sales,Developer,7889,7,1,No,Frequently,3,No
11261,34,Sales,Manager,14765,9,1,No,Rarely,4,No
11262,30,Research & Development,Analyst,4348,8,1,No,Travel_Rarely,4,No
11263,28,Research & Development,Developer,12576,23,4,Yes,Travel_Rarely,3,No
11264,22,Sales,Developer,5705,17,2,No,Travel_Rarely,3,No
11265,23,Sales,Research Scientist,4661,7,2,No,Frequently,3,No
11266,25,Research & Development,Analyst,3964,18,2,No,Travel_Rarely,3,No
11267,35,Sales,Research Scientist,3143,2,4,No,Travel_Rarely,3,No
11268,53,Research & Development,Analyst,17486,8,3,No,Travel_Rarely,3,No
11269,57,Research & Development,Analyst,14128,12,1,No,Frequently,3,No
11270,23,Research & Development,Research Scientist,7851,8,3,No,Travel_Rarely,3,No
11271,35,Human Resources,Manager,7053,24,1,No,Travel_Rarely,3,No
11272,41,Human Resources,Manager,9018,19,1,Yes,Travel_Rarely,3,No
11273,46,Research & Development,Manager,8223,11,3,Yes,Rarely,3,Yes
11274,29,Research & Development,HR Specialist,10446,22,2,No,Travel_Rarely,3,No
11275,49,Human Resources,Developer,3110,12,4,No,Frequently,3,No
11276,42,Sales,Manager,6802,7,3,No,Frequently,3,No
11277,44,Sales,HR Specialist,4043,14,2,No,Travel_Rarely,3,No
11278,53,Sales,Developer,14231,12,1,No,Travel_Rarely,3,No
11279,29,Research & Development,Manager,3966,20,2,No,Travel_Rarely,3,No
11280,52,Research & Development,Analyst,11608,12,1,No,Travel_Rarely,3,No
11281,58,Research & Development,Sales Executive,17156,16,1,No,Frequently,3,No
11282,37,Research & Development,Manager,8736,14,2,No,Travel_Rarely,3,No
11283,48,Research & Development,Sales Executive,16219,24,1,No,Travel_Rarely,3,No
11284,39,Sales,Manager,3681,21,4,No,Frequently,3,No
11285,56,Research & Development,Analyst,17707,18,2,No,Travel_Rarely,3,No
11286,36,Sales,Sales Executive,4646,2,3,No,Travel_Rarely,3,No
11287,48,Sales,HR Specialist,4772,13,1,No,Travel_Rarely,4,No
11288,38,Research & Development,Analyst,11543,9,1,No,Travel_Rarely,3,No
11289,23,Research & Development,Sales Executive,7036,16,4,Yes,Travel_Rarely,3,Yes
11290,52,Research & Development,Sales Executive,3219,7,4,Yes,Rarely,3,Yes
11291,58,Research & Development,Research Scientist,7180,17,3,No,Travel_Rarely,3,No
11292,55,Research & Development,Research Scientist,12706,11,1,No,Travel_Rarely,3,Yes
11293,55,Research & Development,Analyst,5972,16,3,Yes,Travel_Rarely,4,No
11294,24,Research & Development,Analyst,6142,22,3,No,Travel_Rarely,3,No
11295,38,Research & Development,Analyst,14562,10,1,No,Travel_Rarely,3,No
11296,35,Research & Development,Developer,2563,8,3,Yes,Travel_Rarely,3,No
11297,35,Research & Development,HR Specialist,15555,21,3,No,Travel_Rarely,3,No
11298,59,Research & Development,Manager,3059,23,4,No,Travel_Rarely,4,No
11299,56,Research & Development,Research Scientist,9946,23,4,Yes,Travel_Rarely,3,No
11300,22,Research & Development,Sales Executive,4233,24,3,No,Frequently,3,No
11301,50,Research & Development,Research Scientist,11361,22,1,No,Travel_Rarely,4,No
11302,25,Research & Development,Manager,6394,24,4,No,Travel_Rarely,3,No
11303,54,Human Resources,Analyst,4042,14,3,No,Frequently,3,No
11304,38,Research & Development,Research Scientist,11963,8,2,Yes,Rarely,4,No
11305,49,Research & Development,HR Specialist,4915,11,2,No,Frequently,3,No
11306,47,Sales,HR Specialist,13483,10,3,No,Travel_Rarely,3,No
11307,29,Research & Development,Developer,15405,16,2,Yes,Travel_Rarely,3,No
11308,55,Research & Development,Research Scientist,17841,5,4,No,Travel_Rarely,3,No
11309,39,Research & Development,Analyst,8590,7,1,Yes,Travel_Rarely,3,No
11310,52,Research & Development,Sales Executive,7717,9,3,No,Travel_Rarely,3,No
11311,48,Research & Development,Developer,7887,24,4,Yes,Travel_Rarely,4,No
11312,37,Sales,Analyst,7679,14,1,No,Travel_Rarely,4,No
11313,31,Sales,Developer,10687,3,2,No,Frequently,4,No
11314,33,Research & Development,Research Scientist,9143,17,2,No,Travel_Rarely,3,No
11315,43,Research & Development,Manager,10160,10,2,No,Travel_Rarely,4,No
11316,37,Sales,Research Scientist,13746,8,2,No,Travel_Rarely,3,Yes
11317,33,Sales,Analyst,4958,8,4,No,Travel_Rarely,3,No
11318,32,Sales,Sales Executive,13757,7,4,Yes,Travel_Rarely,3,No
11319,41,Research & Development,Sales Executive,11855,2,1,No,Travel_Rarely,3,No
11320,22,Sales,Analyst,8528,20,3,No,Rarely,3,No
11321,48,Sales,Developer,7947,17,1,No,Travel_Rarely,4,No
11322,24,Research & Development,HR Specialist,7059,13,3,No,Travel_Rarely,3,No
11323,33,Research & Development,Analyst,5249,2,2,Yes,Travel_Rarely,3,No
11324,51,Research & Development,Research Scientist,16448,16,2,No,Travel_Rarely,3,No
11325,30,Research & Development,Sales Executive,4448,3,2,No,Travel_Rarely,4,No
11326,58,Research & Development,Manager,8806,20,2,Yes,Travel_Rarely,3,No
11327,22,Research & Development,Sales Executive,10751,17,4,No,Frequently,3,No
11328,25,Human Resources,HR Specialist,10592,14,1,No,Frequently,3,No
11329,36,Sales,Sales Executive,13794,18,3,No,Travel_Rarely,3,No
11330,48,Research & Development,HR Specialist,11024,21,3,Yes,Travel_Rarely,4,No
11331,29,Research & Development,Analyst,14863,5,4,No,Frequently,3,No
11332,44,Sales,Sales Executive,16566,14,2,No,Travel_Rarely,3,No
11333,36,Research & Development,Developer,17152,6,1,No,Travel_Rarely,3,No
11334,48,Research & Development,Research Scientist,2689,11,2,No,Travel_Rarely,4,No
11335,52,Research & Development,Developer,14252,15,4,No,Frequently,3,No
11336,29,Research & Development,Research Scientist,8508,8,3,Yes,Travel_Rarely,3,No
11337,51,Research & Development,Sales Executive,9982,19,4,No,Travel_Rarely,3,No
11338,39,Research & Development,Sales Executive,2795,4,3,No,Travel_Rarely,3,No
11339,25,Research & Development,Research Scientist,13240,10,1,Yes,Travel_Rarely,4,No
11340,43,Research & Development,Manager,10868,1,3,No,Frequently,4,No
11341,24,Research & Development,Sales Executive,10668,21,1,No,Frequently,4,No
11342,36,Sales,Manager,3299,15,2,No,Frequently,4,No
11343,56,Research & Development,Manager,11497,3,2,No,Travel_Rarely,3,Yes
11344,59,Human Resources,Research Scientist,9503,4,4,No,Travel_Rarely,3,No
11345,54,Sales,Manager,12434,6,1,No,Travel_Rarely,4,No
11346,35,Research & Development,Manager,10906,5,2,No,Frequently,3,No
11347,22,Research & Development,Analyst,12571,23,1,Yes,Travel_Rarely,3,Yes
11348,47,Research & Development,Developer,5200,21,2,No,Travel_Rarely,3,No
11349,29,Sales,Manager,11288,9,2,Yes,Rarely,4,Yes
11350,37,Research & Development,Developer,12409,13,3,No,Travel_Rarely,3,No
11351,59,Research & Development,Manager,12047,7,4,No,Rarely,4,No
11352,31,Human Resources,Developer,14915,13,3,No,Travel_Rarely,3,No
11353,58,Sales,Sales Executive,11984,13,1,No,Travel_Rarely,3,No
11354,47,Human Resources,Sales Executive,13290,19,2,Yes,Travel_Rarely,3,No
11355,49,Research & Development,Developer,16346,22,4,No,Frequently,3,No
11356,33,Sales,Manager,8373,2,2,No,Travel_Rarely,3,No
11357,41,Research & Development,Analyst,14129,0,2,No,Frequently,3,No
11358,35,Research & Development,Developer,7214,8,3,No,Travel_Rarely,4,No
11359,56,Sales,HR Specialist,8991,8,1,No,Travel_Rarely,3,No
11360,50,Research & Development,Analyst,10833,21,4,Yes,Rarely,3,No
11361,33,Research & Development,HR Specialist,13908,1,4,No,Travel_Rarely,3,No
11362,39,Human Resources,Developer,5339,15,4,Yes,Travel_Rarely,3,No
11363,23,Research & Development,Manager,15032,7,1,Yes,Travel_Rarely,3,No
11364,23,Sales,HR Specialist,6013,5,4,No,Travel_Rarely,3,Yes
11365,38,Research & Development,Developer,13442,22,1,No,Travel_Rarely,3,No
11366,31,Research & Development,Analyst,16101,12,4,No,Travel_Rarely,3,No
11367,39,Sales,Manager,12406,0,2,No,Travel_Rarely,3,No
11368,43,Human Resources,HR Specialist,3635,18,1,No,Travel_Rarely,3,Yes
11369,40,Sales,Developer,8857,14,3,No,Travel_Rarely,3,No
11370,22,Research & Development,Manager,14413,0,4,No,Travel_Rarely,3,No
11371,45,Research & Development,Manager,12601,9,3,Yes,Frequently,3,No
11372,57,Research & Development,Sales Executive,4747,0,1,No,Travel_Rarely,3,No
11373,46,Sales,Manager,9048,11,2,No,Travel_Rarely,3,No
11374,57,Research & Development,Developer,7016,10,3,No,Travel_Rarely,3,No
11375,52,Human Resources,Analyst,6602,16,3,Yes,Travel_Rarely,3,No
11376,52,Research & Development,Research Scientist,4048,3,2,No,Travel_Rarely,3,No
11377,23,Research & Development,Sales Executive,13331,22,2,No,Travel_Rarely,4,No
11378,40,Research & Development,Developer,17121,6,1,No,Travel_Rarely,4,No
11379,33,Human Resources,Developer,15458,11,4,Yes,Frequently,4,Yes
11380,31,Human Resources,Developer,9032,12,3,Yes,Travel_Rarely,3,Yes
11381,52,Research & Development,HR Specialist,7011,4,3,No,Travel_Rarely,3,No
11382,43,Research & Development,HR Specialist,5331,5,1,No,Frequently,3,No
11383,44,Human Resources,Analyst,11698,1,4,No,Rarely,3,No
11384,44,Sales,Developer,16524,20,1,No,Travel_Rarely,3,No
11385,36,Research & Development,HR Specialist,13913,6,3,Yes,Travel_Rarely,3,Yes
11386,47,Research & Development,HR Specialist,5562,13,3,No,Rarely,3,No
11387,24,Research & Development,HR Specialist,15215,24,2,No,Travel_Rarely,4,No
11388,44,Research & Development,Analyst,10475,21,2,No,Travel_Rarely,3,No
11389,41,Research & Development,Analyst,5552,13,4,No,Travel_Rarely,3,No
11390,29,Sales,Developer,15121,9,3,No,Travel_Rarely,3,No
11391,39,Research & Development,Sales Executive,13011,3,3,No,Travel_Rarely,3,No
11392,27,Research & Development,Developer,9710,2,2,No,Travel_Rarely,3,No
11393,48,Research & Development,HR Specialist,6039,24,1,No,Rarely,3,No
11394,57,Research & Development,Research Scientist,13058,22,1,Yes,Travel_Rarely,3,No
11395,36,Sales,HR Specialist,3026,13,3,No,Travel_Rarely,3,No
11396,58,Research & Development,Manager,5307,5,3,No,Frequently,3,No
11397,26,Research & Development,Research Scientist,11887,22,4,No,Travel_Rarely,3,No
11398,30,Human Resources,Research Scientist,4253,14,4,Yes,Frequently,3,No
11399,28,Human Resources,Developer,12364,7,2,No,Travel_Rarely,3,No
11400,41,Research & Development,HR Specialist,17156,4,3,Yes,Travel_Rarely,3,No
11401,31,Sales,HR Specialist,9382,2,1,Yes,Travel_Rarely,4,No
11402,47,Research & Development,Sales Executive,17903,2,4,No,Frequently,3,No
11403,25,Research & Development,Manager,16343,12,2,No,Frequently,3,No
11404,59,Research & Development,Developer,12720,1,2,No,Travel_Rarely,4,No
11405,45,Research & Development,Analyst,4154,23,1,No,Travel_Rarely,4,No
11406,35,Research & Development,Developer,15241,0,4,No,Travel_Rarely,4,No
11407,22,Research & Development,Research Scientist,7341,11,1,Yes,Travel_Rarely,3,Yes
11408,38,Sales,Developer,6541,7,2,No,Frequently,3,No
11409,45,Research & Development,Sales Executive,16691,18,3,No,Travel_Rarely,3,No
11410,48,Sales,Developer,7524,8,1,No,Travel_Rarely,3,No
11411,28,Human Resources,Sales Executive,11539,13,2,Yes,Frequently,4,Yes
11412,30,Research & Development,Research Scientist,11559,17,3,Yes,Travel_Rarely,3,No
11413,56,Research & Development,Sales Executive,11465,9,3,No,Travel_Rarely,4,No
11414,33,Human Resources,HR Specialist,16918,8,4,No,Frequently,3,No
11415,42,Research & Development,Analyst,11234,5,4,No,Travel_Rarely,3,No
11416,24,Research & Development,Research Scientist,6917,0,2,No,Travel_Rarely,4,Yes
11417,36,Research & Development,Sales Executive,11477,4,1,Yes,Travel_Rarely,3,No
11418,42,Research & Development,Manager,13997,9,3,No,Travel_Rarely,4,No
11419,31,Research & Development,Research Scientist,7135,24,4,Yes,Travel_Rarely,3,No
11420,54,Research & Development,Manager,17087,12,4,No,Frequently,3,Yes
11421,27,Human Resources,Analyst,5383,21,1,No,Travel_Rarely,3,No
11422,23,Sales,Sales Executive,8384,22,4,No,Travel_Rarely,4,No
11423,50,Research & Development,Research Scientist,2948,3,2,No,Travel_Rarely,3,No
11424,54,Sales,Research Scientist,5810,0,1,No,Rarely,3,No
11425,25,Research & Development,Analyst,7085,20,3,No,Travel_Rarely,3,No
11426,25,Sales,HR Specialist,12597,1,2,Yes,Travel_Rarely,3,No
11427,50,Sales,Manager,15251,23,3,No,Travel_Rarely,3,No
11428,58,Research & Development,Research Scientist,10608,3,3,No,Travel_Rarely,3,No
11429,41,Research & Development,Developer,6909,16,4,No,Travel_Rarely,3,No
11430,44,Research & Development,Manager,10373,9,2,Yes,Rarely,3,No
11431,39,Research & Development,Sales Executive,13943,22,2,No,Travel_Rarely,3,No
11432,46,Research & Development,Analyst,8551,11,1,No,Travel_Rarely,3,No
11433,22,Research & Development,Manager,11076,1,2,Yes,Travel_Rarely,4,Yes
11434,36,Research & Development,Developer,2794,2,1,No,Travel_Rarely,3,No
11435,55,Research & Development,Developer,3738,13,2,No,Travel_Rarely,4,No
11436,41,Research & Development,Analyst,17821,24,3,Yes,Travel_Rarely,3,No
11437,58,Research & Development,Analyst,15549,14,1,Yes,Frequently,3,Yes
11438,48,Sales,Manager,10541,12,2,No,Travel_Rarely,4,No
11439,43,Research & Development,Sales Executive,5316,8,1,Yes,Travel_Rarely,3,Yes
11440,26,Sales,HR Specialist,3598,1,4,No,Rarely,3,No
11441,55,Human Resources,Developer,17179,18,4,Yes,Frequently,4,No
11442,24,Research & Development,Analyst,4237,15,1,Yes,Frequently,3,No
11443,38,Human Resources,HR Specialist,4689,10,1,No,Travel_Rarely,4,Yes
11444,45,Research & Development,HR Specialist,5265,11,3,No,Travel_Rarely,3,No
11445,45,Research & Development,HR Specialist,3722,24,2,No,Frequently,3,No
11446,24,Research & Development,Sales Executive,16730,0,4,No,Frequently,3,No
11447,28,Research & Development,Analyst,13934,1,4,No,Travel_Rarely,3,No
11448,46,Research & Development,Developer,9049,15,2,Yes,Travel_Rarely,3,Yes
11449,24,Research & Development,Analyst,14591,1,4,No,Rarely,3,No
11450,36,Research & Development,Manager,15015,18,4,No,Travel_Rarely,3,No
11451,50,Research & Development,Developer,2910,9,1,No,Travel_Rarely,3,No
11452,50,Research & Development,Analyst,13691,18,4,No,Travel_Rarely,3,No
11453,31,Research & Development,Developer,5445,9,4,No,Travel_Rarely,4,No
11454,53,Research & Development,Manager,10602,15,4,No,Travel_Rarely,3,No
11455,44,Research & Development,Research Scientist,7286,12,2,Yes,Rarely,3,Yes
11456,30,Human Resources,Developer,11569,15,3,Yes,Frequently,4,No
11457,58,Research & Development,Research Scientist,3286,17,1,No,Travel_Rarely,3,No
11458,35,Research & Development,HR Specialist,4609,23,3,No,Travel_Rarely,4,No
11459,25,Research & Development,Sales Executive,7946,7,4,Yes,Travel_Rarely,3,Yes
11460,41,Human Resources,Manager,8335,23,4,No,Travel_Rarely,3,No
11461,49,Research & Development,Developer,4486,17,4,No,Rarely,3,No
11462,35,Research & Development,Manager,10626,12,3,Yes,Travel_Rarely,3,No
11463,55,Research & Development,HR Specialist,11570,24,2,No,Travel_Rarely,4,No
